id,waktu,isp_name,status,ping_ms,download_mbps,upload_mbps
11489,2026-05-24 15:18:37,Linknet,Akses Internet ke Luar Terganggu,2.41,0.0,0.0
11490,2026-05-24 15:18:42,Linknet,Tidak Ada Gangguan pada Jaringan,16.7,0.0,0.0
11491,2026-05-24 15:20:33,Linknet,SPEEDTEST,18.55,93.14,105.72
11492,2026-05-24 15:25:35,Linknet,SPEEDTEST,16.46,89.41,105.89
11493,2026-05-24 15:30:50,Linknet,SPEEDTEST,20.52,95.57,104.53
11494,2026-05-24 15:35:43,Linknet,SPEEDTEST,17.13,96.15,104.42
11495,2026-05-24 15:40:45,Linknet,SPEEDTEST,15.12,96.45,105.84
11496,2026-05-24 15:45:50,Linknet,SPEEDTEST,20.32,19.96,105.72
11497,2026-05-24 15:50:53,Linknet,SPEEDTEST,15.61,99.64,104.83
11498,2026-05-24 15:55:55,Linknet,SPEEDTEST,15.42,87.79,105.65
11499,2026-05-24 16:05:26,Linknet,SPEEDTEST,15.22,96.61,105.1
11500,2026-05-24 16:10:27,Linknet,SPEEDTEST,19.63,89.67,105.28
11501,2026-05-24 16:15:31,Linknet,SPEEDTEST,13.87,90.71,106.02
11502,2026-05-24 16:20:33,Linknet,SPEEDTEST,18.13,91.48,105.1
11503,2026-05-24 16:25:38,Linknet,SPEEDTEST,14.79,91.88,104.03
11504,2026-05-24 16:30:40,Linknet,SPEEDTEST,12.77,90.31,105.74
11505,2026-05-24 16:35:41,Linknet,SPEEDTEST,12.09,30.39,105.7
11506,2026-05-24 16:40:46,Linknet,SPEEDTEST,17.47,28.81,5.65
11507,2026-05-24 16:45:46,Linknet,SPEEDTEST,16.38,89.35,106.83
11508,2026-05-24 16:50:51,Linknet,SPEEDTEST,14.2,90.0,106.28
11509,2026-05-24 16:55:51,Linknet,SPEEDTEST,16.19,90.26,104.88
11510,2026-05-24 17:05:34,Linknet,SPEEDTEST,15.46,96.79,107.07
11511,2026-05-24 17:10:40,Linknet,SPEEDTEST,19.59,66.78,7.28
11512,2026-05-24 17:15:46,Linknet,SPEEDTEST,21.08,91.25,16.68
11513,2026-05-24 17:20:40,Linknet,SPEEDTEST,16.17,90.85,90.43
11514,2026-05-24 17:25:46,Linknet,SPEEDTEST,13.78,91.71,8.47
11515,2026-05-24 17:30:48,Linknet,SPEEDTEST,17.08,95.82,106.28
11516,2026-05-24 17:31:22,Linknet,Router Internal Bermasalah,0.0,0.0,0.0
11517,2026-05-24 17:31:27,Linknet,Tidak Ada Gangguan pada Jaringan,15.71,0.0,0.0
11518,2026-05-24 17:35:51,Linknet,SPEEDTEST,16.39,90.87,106.75
11519,2026-05-24 17:40:58,Linknet,SPEEDTEST,21.32,90.91,105.43
11520,2026-05-24 17:46:02,Linknet,SPEEDTEST,16.12,7.14,105.68
11521,2026-05-24 17:51:05,Linknet,SPEEDTEST,15.86,90.3,105.91
11522,2026-05-24 17:56:07,Linknet,SPEEDTEST,15.7,96.44,105.75
11523,2026-05-24 18:05:40,Linknet,SPEEDTEST,12.87,92.12,65.21
11524,2026-05-24 18:10:28,Linknet,SPEEDTEST,15.62,91.46,106.09
11525,2026-05-24 18:15:30,Linknet,SPEEDTEST,20.18,91.1,2.92
11526,2026-05-24 18:20:33,Linknet,SPEEDTEST,18.75,91.42,16.81
11527,2026-05-24 18:25:37,Linknet,SPEEDTEST,18.5,9.25,10.95
11528,2026-05-24 18:30:38,Linknet,SPEEDTEST,16.1,1.6,104.23
11529,2026-05-24 18:35:50,Linknet,SPEEDTEST,18.24,51.71,8.18
11530,2026-05-24 18:40:47,Linknet,SPEEDTEST,15.93,86.18,3.34
11531,2026-05-24 18:45:50,Linknet,SPEEDTEST,21.08,93.88,99.24
11532,2026-05-24 18:50:54,Linknet,SPEEDTEST,12.61,36.52,2.92
11533,2026-05-24 18:55:54,Linknet,SPEEDTEST,16.61,91.02,105.14
11534,2026-05-24 19:05:33,Linknet,SPEEDTEST,15.69,96.91,105.54
11535,2026-05-24 19:10:33,Linknet,SPEEDTEST,12.43,97.21,103.56
11536,2026-05-24 19:15:34,Linknet,SPEEDTEST,12.54,97.69,104.64
11537,2026-05-24 19:20:38,Linknet,SPEEDTEST,15.99,97.32,108.49
11538,2026-05-24 19:25:41,Linknet,SPEEDTEST,11.55,97.62,105.74
11539,2026-05-24 19:30:42,Linknet,SPEEDTEST,14.57,100.62,106.12
11540,2026-05-24 19:35:45,Linknet,SPEEDTEST,16.18,97.53,105.2
11541,2026-05-24 19:39:35,Linknet,Akses Internet ke Luar Terganggu,6.71,0.0,0.0
11542,2026-05-24 19:39:40,Linknet,Tidak Ada Gangguan pada Jaringan,15.67,0.0,0.0
11543,2026-05-24 19:40:47,Linknet,SPEEDTEST,15.41,96.31,105.2
11544,2026-05-24 19:45:50,Linknet,SPEEDTEST,11.77,96.84,104.24
11545,2026-05-24 19:50:50,Linknet,SPEEDTEST,11.63,97.52,104.92
11546,2026-05-24 19:55:56,Linknet,SPEEDTEST,16.18,96.83,105.83
11547,2026-05-24 20:05:29,Linknet,SPEEDTEST,15.57,97.94,105.11
11548,2026-05-24 20:10:32,Linknet,SPEEDTEST,15.14,97.68,105.89
11549,2026-05-24 20:15:34,Linknet,SPEEDTEST,11.44,97.33,103.59
11550,2026-05-24 20:20:36,Linknet,SPEEDTEST,17.37,97.3,105.1
11551,2026-05-24 20:25:42,Linknet,SPEEDTEST,18.24,98.15,47.5
11552,2026-05-24 20:30:39,Linknet,SPEEDTEST,12.21,96.52,5.43
11553,2026-05-24 20:35:44,Linknet,SPEEDTEST,13.5,96.82,108.54
11554,2026-05-24 20:38:14,Linknet,Router Internal Bermasalah,0.0,0.0,0.0
11555,2026-05-24 20:38:19,Linknet,Tidak Ada Gangguan pada Jaringan,15.69,0.0,0.0
11556,2026-05-24 20:40:47,Linknet,SPEEDTEST,12.02,98.46,104.97
11557,2026-05-24 20:45:51,Linknet,SPEEDTEST,16.7,96.52,105.02
11558,2026-05-24 20:50:55,Linknet,SPEEDTEST,11.99,97.0,105.64
11559,2026-05-24 20:56:02,Linknet,SPEEDTEST,16.02,98.42,71.73
11560,2026-05-24 21:05:32,Linknet,SPEEDTEST,15.08,97.4,104.17
11561,2026-05-24 21:10:42,Linknet,SPEEDTEST,15.78,98.12,105.89
11562,2026-05-24 21:15:53,Linknet,SPEEDTEST,11.37,58.5,15.06
11563,2026-05-24 21:20:47,Linknet,SPEEDTEST,13.19,96.47,106.01
11564,2026-05-24 21:25:49,Linknet,SPEEDTEST,12.35,1.79,14.39
11565,2026-05-24 21:30:51,Linknet,SPEEDTEST,12.0,98.18,104.82
11566,2026-05-24 21:35:55,Linknet,SPEEDTEST,16.17,102.44,105.9
11567,2026-05-24 21:41:00,Linknet,SPEEDTEST,12.9,97.52,105.59
11568,2026-05-24 21:46:02,Linknet,SPEEDTEST,13.22,93.64,107.8
11569,2026-05-24 21:51:07,Linknet,SPEEDTEST,14.99,98.33,7.5
11570,2026-05-24 21:56:08,Linknet,SPEEDTEST,13.29,94.04,107.57
11571,2026-05-24 21:58:12,Linknet,Router Internal Bermasalah,0.0,0.0,0.0
11572,2026-05-24 21:58:18,Linknet,Tidak Ada Gangguan pada Jaringan,18.79,0.0,0.0
11573,2026-05-24 22:05:30,Linknet,SPEEDTEST,15.59,96.76,6.49
11574,2026-05-24 22:10:33,Linknet,SPEEDTEST,12.47,76.94,104.77
11575,2026-05-24 22:14:09,Linknet,Router Internal Bermasalah,0.0,0.0,0.0
11576,2026-05-24 22:14:14,Linknet,Tidak Ada Gangguan pada Jaringan,17.03,0.0,0.0
11577,2026-05-24 22:15:37,Linknet,SPEEDTEST,17.05,69.86,105.06
11578,2026-05-24 22:20:37,Linknet,SPEEDTEST,17.04,76.31,21.22
11579,2026-05-24 22:25:34,Linknet,SPEEDTEST,17.12,100.87,53.72
11580,2026-05-24 22:30:39,Linknet,SPEEDTEST,18.33,97.89,99.35
11581,2026-05-24 22:35:43,Linknet,SPEEDTEST,16.63,101.84,52.8
11582,2026-05-24 22:40:41,Linknet,SPEEDTEST,12.93,98.57,78.52
11583,2026-05-24 22:46:28,Linknet,SPEEDTEST,14.91,69.28,107.23
11584,2026-05-24 22:50:48,Linknet,SPEEDTEST,13.72,93.04,106.28
11585,2026-05-24 22:55:52,Linknet,SPEEDTEST,14.52,96.8,106.71
11586,2026-05-24 23:05:32,Linknet,SPEEDTEST,15.41,99.04,41.34
11587,2026-05-24 23:10:35,Linknet,SPEEDTEST,15.13,93.14,106.71
11588,2026-05-24 23:15:34,Linknet,SPEEDTEST,16.98,88.59,55.97
11589,2026-05-24 23:20:41,Linknet,SPEEDTEST,13.83,72.73,106.58
11590,2026-05-24 23:25:38,Linknet,SPEEDTEST,17.06,98.45,104.07
11591,2026-05-24 23:30:40,Linknet,SPEEDTEST,12.12,97.91,54.78
11592,2026-05-24 23:35:47,Linknet,SPEEDTEST,14.11,70.49,106.62
11593,2026-05-24 23:40:49,Linknet,SPEEDTEST,14.48,69.75,105.59
11594,2026-05-24 23:45:47,Linknet,SPEEDTEST,15.72,95.89,99.01
11595,2026-05-24 23:50:49,Linknet,SPEEDTEST,13.65,87.04,53.23
11596,2026-05-24 23:55:55,Linknet,SPEEDTEST,15.1,99.84,102.58
11597,2026-05-25 00:05:29,Linknet,SPEEDTEST,12.85,10.32,106.69
11598,2026-05-25 00:10:32,Linknet,SPEEDTEST,13.97,77.36,105.83
11599,2026-05-25 00:11:32,Linknet,Router Internal Bermasalah,0.0,0.0,0.0
11600,2026-05-25 00:11:37,Linknet,Tidak Ada Gangguan pada Jaringan,15.93,0.0,0.0
11601,2026-05-25 00:15:37,Linknet,SPEEDTEST,15.8,75.36,100.88
11602,2026-05-25 00:20:34,Linknet,SPEEDTEST,20.82,99.95,103.5
11603,2026-05-25 00:25:37,Linknet,SPEEDTEST,21.8,99.57,106.02
11604,2026-05-25 00:30:44,Linknet,SPEEDTEST,14.76,74.44,106.63
11605,2026-05-25 00:35:42,Linknet,SPEEDTEST,12.09,87.84,3.13
11606,2026-05-25 00:40:45,Linknet,SPEEDTEST,15.45,91.67,57.72
11607,2026-05-25 00:45:46,Linknet,SPEEDTEST,16.5,103.05,52.16
11608,2026-05-25 00:50:55,Linknet,SPEEDTEST,13.48,70.35,106.41
11609,2026-05-25 00:55:58,Linknet,SPEEDTEST,16.39,68.46,49.18
11610,2026-05-25 01:05:33,Linknet,SPEEDTEST,13.86,70.75,104.77
11611,2026-05-25 01:10:32,Linknet,SPEEDTEST,20.69,97.7,101.8
11612,2026-05-25 01:15:13,Linknet,Router Internal Bermasalah,0.0,0.0,0.0
11613,2026-05-25 01:15:18,Linknet,Tidak Ada Gangguan pada Jaringan,15.52,0.0,0.0
11614,2026-05-25 01:15:43,Linknet,SPEEDTEST,17.08,97.36,104.28
11615,2026-05-25 01:20:49,Linknet,SPEEDTEST,19.37,92.77,104.58
11616,2026-05-25 01:25:54,Linknet,SPEEDTEST,20.39,93.56,63.5
11617,2026-05-25 01:30:56,Linknet,SPEEDTEST,17.72,99.75,32.48
11618,2026-05-25 01:35:55,Linknet,SPEEDTEST,15.76,96.67,103.83
11619,2026-05-25 01:40:58,Linknet,SPEEDTEST,18.69,101.0,98.16
11620,2026-05-25 01:46:03,Linknet,SPEEDTEST,21.29,96.26,104.17
11621,2026-05-25 01:51:09,Linknet,SPEEDTEST,20.8,98.38,104.3
11622,2026-05-25 01:56:07,Linknet,SPEEDTEST,17.72,101.72,102.71
11623,2026-05-25 02:05:35,Linknet,SPEEDTEST,16.16,97.88,103.53
11624,2026-05-25 02:10:42,Linknet,SPEEDTEST,16.17,97.78,58.27
11625,2026-05-25 02:15:41,Linknet,SPEEDTEST,19.9,97.17,99.02
11626,2026-05-25 02:20:44,Linknet,SPEEDTEST,19.92,97.61,98.8
11627,2026-05-25 02:25:49,Linknet,SPEEDTEST,17.86,98.99,12.2
11628,2026-05-25 02:30:49,Linknet,SPEEDTEST,19.27,101.94,97.16
11629,2026-05-25 02:35:55,Linknet,SPEEDTEST,15.38,97.85,103.74
11630,2026-05-25 02:41:01,Linknet,SPEEDTEST,17.04,97.42,103.94
11631,2026-05-25 02:46:04,Linknet,SPEEDTEST,21.38,70.43,101.81
11632,2026-05-25 02:51:07,Linknet,SPEEDTEST,16.59,96.9,76.13
11633,2026-05-25 02:56:07,Linknet,SPEEDTEST,20.11,97.27,97.98
11634,2026-05-25 02:57:01,Linknet,Akses Internet ke Luar Terganggu,2.28,0.0,0.0
11635,2026-05-25 02:57:06,Linknet,Tidak Ada Gangguan pada Jaringan,17.13,0.0,0.0
11636,2026-05-25 02:57:44,Linknet,Akses Internet ke Luar Terganggu,2.38,0.0,0.0
11637,2026-05-25 02:57:49,Linknet,Tidak Ada Gangguan pada Jaringan,15.49,0.0,0.0
11638,2026-05-25 02:58:38,Linknet,Gangguan ISP Gedung,7.4,0.0,0.0
11639,2026-05-25 02:58:43,Linknet,Tidak Ada Gangguan pada Jaringan,17.03,0.0,0.0
11640,2026-05-25 03:00:47,Linknet,Gangguan ISP Gedung,8.15,0.0,0.0
11641,2026-05-25 03:00:52,Linknet,Tidak Ada Gangguan pada Jaringan,15.54,0.0,0.0
11642,2026-05-25 03:01:35,Linknet,Akses Internet ke Luar Terganggu,2.29,0.0,0.0
11643,2026-05-25 03:01:40,Linknet,Tidak Ada Gangguan pada Jaringan,16.59,0.0,0.0
11644,2026-05-25 03:02:42,Linknet,Akses Internet ke Luar Terganggu,2.45,0.0,0.0
11645,2026-05-25 03:02:47,Linknet,Tidak Ada Gangguan pada Jaringan,15.54,0.0,0.0
11646,2026-05-25 03:03:18,Linknet,Akses Internet ke Luar Terganggu,7.91,0.0,0.0
11647,2026-05-25 03:03:23,Linknet,Tidak Ada Gangguan pada Jaringan,15.38,0.0,0.0
11648,2026-05-25 03:04:27,Linknet,Gangguan ISP Gedung,7.15,0.0,0.0
11649,2026-05-25 03:04:32,Linknet,Tidak Ada Gangguan pada Jaringan,15.54,0.0,0.0
11650,2026-05-25 03:05:32,Linknet,SPEEDTEST,21.0,97.81,100.93
11651,2026-05-25 03:07:15,Linknet,Router Internal Bermasalah,0.0,0.0,0.0
11652,2026-05-25 03:07:20,Linknet,Tidak Ada Gangguan pada Jaringan,15.42,0.0,0.0
11653,2026-05-25 03:07:39,Linknet,Akses Internet ke Luar Terganggu,2.41,0.0,0.0
11654,2026-05-25 03:07:44,Linknet,Tidak Ada Gangguan pada Jaringan,16.0,0.0,0.0
11655,2026-05-25 03:10:29,Linknet,SPEEDTEST,22.14,99.15,106.52
11656,2026-05-25 03:11:54,Linknet,Gangguan ISP Gedung,6.16,0.0,0.0
11657,2026-05-25 03:11:59,Linknet,Tidak Ada Gangguan pada Jaringan,15.48,0.0,0.0
11658,2026-05-25 03:12:36,Linknet,Router Internal Bermasalah,0.0,0.0,0.0
11659,2026-05-25 03:12:41,Linknet,Tidak Ada Gangguan pada Jaringan,15.71,0.0,0.0
11660,2026-05-25 03:15:31,Linknet,SPEEDTEST,18.44,99.7,103.82
11661,2026-05-25 03:20:32,Linknet,SPEEDTEST,20.71,98.13,6.87
11662,2026-05-25 03:25:49,Linknet,SPEEDTEST,19.78,96.31,102.7
11663,2026-05-25 03:30:47,Linknet,SPEEDTEST,19.96,54.46,94.42
11664,2026-05-25 03:35:43,Linknet,SPEEDTEST,18.39,100.32,102.43
11665,2026-05-25 03:40:48,Linknet,SPEEDTEST,20.53,96.87,103.02
11666,2026-05-25 03:45:47,Linknet,SPEEDTEST,17.27,99.52,104.83
11667,2026-05-25 03:50:53,Linknet,SPEEDTEST,20.73,2.2,101.34
11668,2026-05-25 03:55:53,Linknet,SPEEDTEST,21.35,97.27,102.54
11669,2026-05-25 04:00:35,Linknet,Router Internal Bermasalah,0.0,0.0,0.0
11670,2026-05-25 04:00:40,Linknet,Tidak Ada Gangguan pada Jaringan,15.52,0.0,0.0
11671,2026-05-25 04:05:29,Linknet,SPEEDTEST,22.81,97.31,104.19
11672,2026-05-25 04:10:29,Linknet,SPEEDTEST,15.33,95.39,106.75
11673,2026-05-25 04:15:31,Linknet,SPEEDTEST,17.32,94.35,108.1
11674,2026-05-25 04:20:36,Linknet,SPEEDTEST,16.31,95.86,105.92
11675,2026-05-25 04:25:33,Linknet,SPEEDTEST,15.71,98.13,105.22
11676,2026-05-25 04:30:37,Linknet,SPEEDTEST,13.63,79.26,94.98
11677,2026-05-25 04:32:27,Linknet,Router Internal Bermasalah,0.0,0.0,0.0
11678,2026-05-25 04:32:32,Linknet,Tidak Ada Gangguan pada Jaringan,15.52,0.0,0.0
11679,2026-05-25 04:35:41,Linknet,SPEEDTEST,14.53,96.26,102.67
11680,2026-05-25 04:40:44,Linknet,SPEEDTEST,16.18,95.31,107.28
11681,2026-05-25 04:45:50,Linknet,SPEEDTEST,15.4,95.66,18.25
11682,2026-05-25 04:50:50,Linknet,SPEEDTEST,15.41,96.83,104.01
11683,2026-05-25 04:55:57,Linknet,SPEEDTEST,16.86,96.52,106.65
11684,2026-05-25 05:05:28,Linknet,SPEEDTEST,18.41,94.11,107.01
11685,2026-05-25 05:10:28,Linknet,SPEEDTEST,16.5,94.88,106.54
11686,2026-05-25 05:15:15,Linknet,Router Internal Bermasalah,0.0,0.0,0.0
11687,2026-05-25 05:15:20,Linknet,Tidak Ada Gangguan pada Jaringan,15.58,0.0,0.0
11688,2026-05-25 05:15:42,Linknet,SPEEDTEST,15.86,95.47,105.77
11689,2026-05-25 05:20:47,Linknet,SPEEDTEST,15.41,24.05,107.28
11690,2026-05-25 05:25:47,Linknet,SPEEDTEST,13.6,95.47,99.16
11691,2026-05-25 05:30:49,Linknet,SPEEDTEST,12.01,91.77,94.51
11692,2026-05-25 05:31:18,Linknet,Router Internal Bermasalah,0.0,0.0,0.0
11693,2026-05-25 05:31:23,Linknet,Tidak Ada Gangguan pada Jaringan,15.54,0.0,0.0
11694,2026-05-25 05:35:52,Linknet,SPEEDTEST,15.29,99.03,104.85
11695,2026-05-25 05:40:56,Linknet,SPEEDTEST,17.77,96.12,106.68
11696,2026-05-25 05:45:58,Linknet,SPEEDTEST,14.15,90.95,70.26
11697,2026-05-25 05:51:01,Linknet,SPEEDTEST,18.33,96.18,106.64
11698,2026-05-25 05:56:04,Linknet,SPEEDTEST,15.01,97.46,105.89
11699,2026-05-25 06:01:00,Linknet,Akses Internet ke Luar Terganggu,2.49,0.0,0.0
11700,2026-05-25 06:01:05,Linknet,Tidak Ada Gangguan pada Jaringan,15.65,0.0,0.0
11701,2026-05-25 06:01:38,Linknet,Akses Internet ke Luar Terganggu,7.3,0.0,0.0
11702,2026-05-25 06:01:43,Linknet,Tidak Ada Gangguan pada Jaringan,15.67,0.0,0.0
11703,2026-05-25 06:02:50,Linknet,Akses Internet ke Luar Terganggu,2.69,0.0,0.0
11704,2026-05-25 06:02:55,Linknet,Tidak Ada Gangguan pada Jaringan,15.69,0.0,0.0
11705,2026-05-25 06:05:36,Linknet,SPEEDTEST,18.67,94.67,57.62
11706,2026-05-25 06:10:29,Linknet,SPEEDTEST,18.66,94.41,108.51
11707,2026-05-25 06:15:32,Linknet,SPEEDTEST,14.25,94.62,54.08
11708,2026-05-25 06:20:33,Linknet,SPEEDTEST,15.48,98.87,10.53
11709,2026-05-25 06:25:33,Linknet,SPEEDTEST,15.98,97.81,103.96
11710,2026-05-25 06:30:37,Linknet,SPEEDTEST,17.34,95.23,106.45
11711,2026-05-25 06:35:44,Linknet,SPEEDTEST,19.26,21.62,106.96
11712,2026-05-25 06:40:40,Linknet,SPEEDTEST,15.06,96.55,47.19
11713,2026-05-25 06:45:52,Linknet,SPEEDTEST,16.42,94.04,64.29
11714,2026-05-25 06:50:44,Linknet,SPEEDTEST,15.98,97.74,104.97
11715,2026-05-25 06:55:46,Linknet,SPEEDTEST,13.91,87.08,95.23
11716,2026-05-25 07:05:37,Linknet,SPEEDTEST,23.86,98.6,103.9
11717,2026-05-25 07:09:31,Linknet,Akses Internet ke Luar Terganggu,2.32,0.0,0.0
11718,2026-05-25 07:09:36,Linknet,Tidak Ada Gangguan pada Jaringan,15.51,0.0,0.0
11719,2026-05-25 07:09:55,Linknet,Akses Internet ke Luar Terganggu,2.39,0.0,0.0
11720,2026-05-25 07:10:00,Linknet,Tidak Ada Gangguan pada Jaringan,15.82,0.0,0.0
11721,2026-05-25 07:10:34,Linknet,SPEEDTEST,16.79,64.36,106.19
11722,2026-05-25 07:10:48,Linknet,Akses Internet ke Luar Terganggu,2.36,0.0,0.0
11723,2026-05-25 07:10:53,Linknet,Tidak Ada Gangguan pada Jaringan,15.42,0.0,0.0
11724,2026-05-25 07:15:35,Linknet,SPEEDTEST,16.07,89.77,106.61
11725,2026-05-25 07:16:24,Linknet,Akses Internet ke Luar Terganggu,2.3,0.0,0.0
11726,2026-05-25 07:16:29,Linknet,Tidak Ada Gangguan pada Jaringan,15.62,0.0,0.0
11727,2026-05-25 07:16:53,Linknet,Gangguan ISP Gedung,6.24,0.0,0.0
11728,2026-05-25 07:16:58,Linknet,Tidak Ada Gangguan pada Jaringan,15.49,0.0,0.0
11729,2026-05-25 07:17:36,Linknet,Akses Internet ke Luar Terganggu,2.74,0.0,0.0
11730,2026-05-25 07:17:41,Linknet,Tidak Ada Gangguan pada Jaringan,15.51,0.0,0.0
11731,2026-05-25 07:19:34,Linknet,Akses Internet ke Luar Terganggu,2.46,0.0,0.0
11732,2026-05-25 07:19:39,Linknet,Tidak Ada Gangguan pada Jaringan,19.46,0.0,0.0
11733,2026-05-25 07:19:58,Linknet,Akses Internet ke Luar Terganggu,4.03,0.0,0.0
11734,2026-05-25 07:20:03,Linknet,Tidak Ada Gangguan pada Jaringan,15.68,0.0,0.0
11735,2026-05-25 07:20:38,Linknet,SPEEDTEST,13.12,93.88,106.4
11736,2026-05-25 07:25:40,Linknet,SPEEDTEST,15.55,88.43,105.23
11737,2026-05-25 07:29:01,Linknet,Router Internal Bermasalah,0.0,0.0,0.0
11738,2026-05-25 07:29:06,Linknet,Tidak Ada Gangguan pada Jaringan,15.67,0.0,0.0
11739,2026-05-25 07:30:49,Linknet,SPEEDTEST,16.97,64.4,12.08
11740,2026-05-25 07:35:51,Linknet,SPEEDTEST,17.35,97.46,55.97
11741,2026-05-25 07:40:49,Linknet,SPEEDTEST,11.8,102.88,56.34
11742,2026-05-25 07:45:53,Linknet,SPEEDTEST,23.09,95.37,105.52
11743,2026-05-25 07:51:06,Linknet,SPEEDTEST,22.36,93.51,105.38
11744,2026-05-25 07:55:54,Linknet,SPEEDTEST,16.81,2.2,57.79
11745,2026-05-25 08:04:22,Linknet,Akses Internet ke Luar Terganggu,2.56,0.0,0.0
11746,2026-05-25 08:04:27,Linknet,Tidak Ada Gangguan pada Jaringan,15.55,0.0,0.0
11747,2026-05-25 08:05:36,Linknet,SPEEDTEST,16.88,69.97,57.31
11748,2026-05-25 08:07:52,Linknet,Akses Internet ke Luar Terganggu,2.17,0.0,0.0
11749,2026-05-25 08:07:57,Linknet,Tidak Ada Gangguan pada Jaringan,15.47,0.0,0.0
11750,2026-05-25 08:10:37,Linknet,SPEEDTEST,17.62,63.44,107.35
11751,2026-05-25 08:15:46,Linknet,SPEEDTEST,26.46,94.76,105.84
11752,2026-05-25 08:20:38,Linknet,SPEEDTEST,18.29,79.39,105.44
11753,2026-05-25 08:25:46,Linknet,SPEEDTEST,15.65,70.05,107.86
11754,2026-05-25 08:27:19,Linknet,Akses Internet ke Luar Terganggu,4.4,0.0,0.0
11755,2026-05-25 08:27:24,Linknet,Tidak Ada Gangguan pada Jaringan,15.76,0.0,0.0
11756,2026-05-25 08:30:48,Linknet,SPEEDTEST,18.26,85.37,100.57
11757,2026-05-25 08:31:55,Linknet,Akses Internet ke Luar Terganggu,5.41,0.0,0.0
11758,2026-05-25 08:32:00,Linknet,Tidak Ada Gangguan pada Jaringan,15.4,0.0,0.0
11759,2026-05-25 08:35:52,Linknet,SPEEDTEST,16.52,93.82,105.81
11760,2026-05-25 08:40:58,Linknet,SPEEDTEST,17.09,60.95,105.62
11761,2026-05-25 08:46:01,Linknet,SPEEDTEST,16.46,63.26,105.36
11762,2026-05-25 08:50:58,Linknet,SPEEDTEST,17.13,4.88,107.11
11763,2026-05-25 08:54:39,Linknet,Akses Internet ke Luar Terganggu,2.21,0.0,0.0
11764,2026-05-25 08:54:44,Linknet,Tidak Ada Gangguan pada Jaringan,15.5,0.0,0.0
11765,2026-05-25 08:56:04,Linknet,SPEEDTEST,17.31,70.5,107.88
11766,2026-05-25 09:05:30,Linknet,SPEEDTEST,14.78,79.94,12.92
11767,2026-05-25 09:07:08,Linknet,Akses Internet ke Luar Terganggu,2.71,0.0,0.0
11768,2026-05-25 09:07:13,Linknet,Tidak Ada Gangguan pada Jaringan,15.82,0.0,0.0
11769,2026-05-25 09:10:28,Linknet,SPEEDTEST,16.33,3.98,107.81
11770,2026-05-25 09:15:34,Linknet,SPEEDTEST,18.1,85.57,107.77
11771,2026-05-25 09:20:51,Linknet,SPEEDTEST,12.89,41.52,105.64
11772,2026-05-25 09:25:45,Linknet,SPEEDTEST,18.03,69.14,108.99
11773,2026-05-25 09:30:45,Linknet,SPEEDTEST,15.79,88.8,103.74
11774,2026-05-25 09:35:52,Linknet,SPEEDTEST,17.52,57.42,107.07
11775,2026-05-25 09:40:50,Linknet,SPEEDTEST,12.2,94.82,105.45
11776,2026-05-25 09:45:59,Linknet,SPEEDTEST,17.26,64.34,107.95
11777,2026-05-25 09:51:03,Linknet,SPEEDTEST,15.66,72.91,108.25
11778,2026-05-25 09:56:07,Linknet,SPEEDTEST,14.23,2.89,62.2
11779,2026-05-25 10:03:16,Linknet,Akses Internet ke Luar Terganggu,2.51,0.0,0.0
11780,2026-05-25 10:03:21,Linknet,Tidak Ada Gangguan pada Jaringan,15.78,0.0,0.0
11781,2026-05-25 10:05:41,Linknet,SPEEDTEST,26.11,96.18,107.6
11782,2026-05-25 10:10:29,Linknet,SPEEDTEST,22.84,92.78,103.31
11783,2026-05-25 10:15:33,Linknet,SPEEDTEST,23.65,92.55,54.24
11784,2026-05-25 10:20:37,Linknet,SPEEDTEST,27.98,93.05,106.33
11785,2026-05-25 10:25:40,Linknet,SPEEDTEST,20.27,93.68,53.37
11786,2026-05-25 10:30:46,Linknet,SPEEDTEST,30.57,93.15,105.01
11787,2026-05-25 10:33:29,Linknet,Akses Internet ke Luar Terganggu,2.77,0.0,0.0
11788,2026-05-25 10:33:34,Linknet,Tidak Ada Gangguan pada Jaringan,15.58,0.0,0.0
11789,2026-05-25 10:33:53,Linknet,Akses Internet ke Luar Terganggu,2.09,0.0,0.0
11790,2026-05-25 10:33:58,Linknet,Tidak Ada Gangguan pada Jaringan,15.55,0.0,0.0
11791,2026-05-25 10:35:47,Linknet,SPEEDTEST,19.08,87.9,105.98
11792,2026-05-25 10:40:50,Linknet,SPEEDTEST,29.09,93.86,108.05
11793,2026-05-25 10:45:53,Linknet,SPEEDTEST,21.23,90.04,105.01
11794,2026-05-25 10:50:52,Linknet,SPEEDTEST,29.02,94.68,108.14
11795,2026-05-25 10:55:55,Linknet,SPEEDTEST,20.02,91.7,104.68
11796,2026-05-25 11:05:32,Linknet,SPEEDTEST,26.3,95.45,106.0
11797,2026-05-25 11:10:34,Linknet,SPEEDTEST,27.8,84.41,103.58
11798,2026-05-25 11:15:40,Linknet,SPEEDTEST,21.63,90.84,103.36
11799,2026-05-25 11:19:00,Linknet,Akses Internet ke Luar Terganggu,2.7,0.0,0.0
11800,2026-05-25 11:19:05,Linknet,Tidak Ada Gangguan pada Jaringan,15.52,0.0,0.0
11801,2026-05-25 11:20:40,Linknet,SPEEDTEST,22.64,78.47,30.87
